customer_id,first_name,last_name,email,age,gender,home_city,home_country,home_airport,loyalty_tier,loyalty_points,enrolment_date,preferred_cabin
CUST000429,Ashley,Khan,ashley.khan68@email.com,52,M,Sydney,Australia,SYD,Bronze,1431,2021-02-04,Economy
CUST000430,Aarav,Sharma,aarav.sharma80@email.com,61,M,Bangkok,Thailand,BKK,Silver,16848,2022-12-14,Economy
CUST000431,Sneha,Khan,sneha.khan56@email.com,57,F,Singapore,Singapore,SIN,Bronze,3472,2021-11-30,Premium Economy
CUST000432,Sneha,Wu,sneha.wu81@email.com,29,Other,Chennai,India,MAA,Platinum,145765,2022-09-06,Business
CUST000433,David,Williams,david.williams90@email.com,27,Other,Chennai,India,MAA,Silver,10787,2023-04-01,Economy
CUST000434,Ali,Chen,ali.chen30@email.com,68,F,Frankfurt,Germany,FRA,Bronze,4651,2020-02-17,Economy
CUST000435,Sanjay,Khan,sanjay.khan81@email.com,71,Other,Hyderabad,India,HYD,Bronze,2741,2020-11-10,Business
CUST000436,Sanjay,Li,sanjay.li93@email.com,19,F,Hyderabad,India,HYD,Bronze,4960,2020-05-11,Economy
CUST000437,Suresh,Li,suresh.li69@email.com,38,Other,Sydney,Australia,SYD,Silver,7569,2022-05-25,Premium Economy
CUST000438,Kiran,Smith,kiran.smith53@email.com,58,F,New York,USA,JFK,Silver,18263,2023-02-04,Economy
CUST000439,James,Taylor,james.taylor76@email.com,63,F,Nairobi,Kenya,NBO,Silver,19578,2020-09-16,Business
CUST000440,Robert,Smith,robert.smith23@email.com,29,M,Chennai,India,MAA,Silver,7623,2021-10-10,Economy
CUST000441,Li Wei,Malik,li wei.malik20@email.com,21,M,Bangkok,Thailand,BKK,Silver,8405,2023-02-17,Premium Economy
CUST000442,David,Anderson,david.anderson13@email.com,32,M,Frankfurt,Germany,FRA,Bronze,1035,2023-01-17,Economy
CUST000443,Michael,Chen,michael.chen99@email.com,73,F,Los Angeles,USA,LAX,Platinum,191613,2023-03-31,Business
CUST000444,Sun Na,Akhtar,sun na.akhtar49@email.com,47,Other,Johannesburg,South Africa,JNB,Gold,66929,2021-01-03,First
CUST000445,Li Wei,Ibrahim,li wei.ibrahim10@email.com,32,M,Los Angeles,USA,LAX,Bronze,3376,2023-12-11,Economy
CUST000446,Kavya,Li,kavya.li47@email.com,36,F,Tokyo,Japan,NRT,Bronze,4029,2021-08-03,Economy
CUST000447,Aarav,Malik,aarav.malik59@email.com,41,M,New York,USA,JFK,Gold,41377,2020-05-19,Business
CUST000448,Riya,Davis,riya.davis44@email.com,23,F,Johannesburg,South Africa,JNB,Bronze,2227,2021-01-07,Economy
CUST000449,Deepa,Johnson,deepa.johnson34@email.com,26,F,Hyderabad,India,HYD,Silver,13917,2021-03-30,Economy
CUST000450,Kiran,Kumar,kiran.kumar11@email.com,52,M,Kolkata,India,CCU,Platinum,262484,2021-07-18,Business
CUST000451,Kiran,Sharma,kiran.sharma52@email.com,49,M,Paris,France,CDG,Bronze,4082,2023-10-29,Economy
CUST000452,Kiran,Kumar,kiran.kumar11@email.com,35,F,Bangalore,India,BLR,Silver,11297,2021-11-11,Economy
CUST000453,Zara,Miller,zara.miller76@email.com,42,F,Abu Dhabi,UAE,AUH,Silver,11526,2023-06-23,Premium Economy
CUST000454,Rahul,Khan,rahul.khan25@email.com,42,Other,Frankfurt,Germany,FRA,Platinum,219069,2021-01-30,Business
CUST000455,Ahmed,Anderson,ahmed.anderson51@email.com,30,F,Mumbai,India,BOM,Gold,40464,2021-07-26,Economy
CUST000456,Sneha,Siddiqui,sneha.siddiqui86@email.com,25,F,Abu Dhabi,UAE,AUH,Bronze,344,2020-02-22,Economy
CUST000457,Divya,Miller,divya.miller29@email.com,28,F,Bangalore,India,BLR,Silver,6967,2020-05-21,Premium Economy
CUST000458,Gaurav,Verma,gaurav.verma98@email.com,49,M,Paris,France,CDG,Platinum,125584,2023-11-19,Business
CUST000459,Ali,Verma,ali.verma34@email.com,34,M,Chicago,USA,ORD,Silver,14657,2021-04-03,Economy
CUST000460,Liu Yang,Li,liu yang.li29@email.com,38,Other,Los Angeles,USA,LAX,Bronze,4904,2021-01-09,Economy
CUST000461,Sanjay,Ibrahim,sanjay.ibrahim89@email.com,41,F,Delhi,India,DEL,Gold,73080,2023-11-24,Business
CUST000462,Fatima,Miller,fatima.miller73@email.com,38,Other,Bangalore,India,BLR,Silver,17697,2020-03-03,Premium Economy
CUST000463,Kiran,Qureshi,kiran.qureshi15@email.com,36,F,New York,USA,JFK,Silver,8154,2023-08-18,Business
CUST000464,Kavya,Johnson,kavya.johnson59@email.com,73,M,Dubai,UAE,DXB,Bronze,1569,2020-05-27,Economy
CUST000465,Wang Fang,Qureshi,wang fang.qureshi36@email.com,62,Other,London,UK,LHR,Bronze,1808,2023-12-06,Economy
CUST000466,Divya,Zhou,divya.zhou44@email.com,69,Other,Mumbai,India,BOM,Bronze,3407,2020-07-17,Economy
CUST000467,Ali,Gupta,ali.gupta78@email.com,71,F,Bangalore,India,BLR,Platinum,265099,2022-09-15,Business
CUST000468,Pooja,Hassan,pooja.hassan23@email.com,60,M,Seoul,South Korea,ICN,Silver,23298,2021-09-03,Premium Economy
CUST000469,Zhao Lei,Li,zhao lei.li53@email.com,61,F,New York,USA,JFK,Gold,61042,2021-03-04,Business
CUST000470,Liu Yang,Akhtar,liu yang.akhtar65@email.com,46,F,Paris,France,CDG,Silver,17180,2020-06-14,Business
CUST000471,James,Akhtar,james.akhtar60@email.com,33,Other,Tokyo,Japan,NRT,Bronze,4507,2021-06-29,Economy
CUST000472,Ananya,Taylor,ananya.taylor50@email.com,56,M,Sydney,Australia,SYD,Bronze,2472,2022-10-19,Economy
CUST000473,Hassan,Wilson,hassan.wilson55@email.com,53,Other,Tokyo,Japan,NRT,Silver,10069,2021-06-03,Economy
CUST000474,Sanjay,Zhang,sanjay.zhang37@email.com,74,Other,Abu Dhabi,UAE,AUH,Bronze,2460,2020-10-23,Economy
CUST000475,Ali,Chen,ali.chen14@email.com,68,F,Kolkata,India,CCU,Silver,8124,2022-04-26,Premium Economy
CUST000476,Zhao Lei,Liu,zhao lei.liu93@email.com,23,M,Paris,France,CDG,Bronze,3557,2022-09-24,Premium Economy
CUST000477,Aarav,Liu,aarav.liu99@email.com,21,F,Sydney,Australia,SYD,Bronze,4423,2021-03-09,Economy
CUST000478,Arjun,Xu,arjun.xu28@email.com,46,Other,Seoul,South Korea,ICN,Silver,19153,2021-10-16,Economy
CUST000479,Divya,Khan,divya.khan99@email.com,54,Other,Mumbai,India,BOM,Silver,7787,2021-07-26,Economy
CUST000480,Kavya,Khan,kavya.khan41@email.com,53,M,Chicago,USA,ORD,Bronze,4680,2021-01-23,Economy
CUST000481,Sneha,Huang,sneha.huang51@email.com,38,Other,Seoul,South Korea,ICN,Bronze,3388,2022-12-07,Economy
CUST000482,Aisha,Patel,aisha.patel35@email.com,67,F,Kolkata,India,CCU,Platinum,86764,2022-09-10,Business
CUST000483,Kiran,Mehta,kiran.mehta24@email.com,25,Other,Mumbai,India,BOM,Bronze,1209,2020-02-11,Economy
CUST000484,Li Wei,Patel,li wei.patel71@email.com,39,M,Tokyo,Japan,NRT,Bronze,4476,2020-12-04,Economy
CUST000485,Kiran,Patel,kiran.patel89@email.com,42,Other,Sydney,Australia,SYD,Bronze,1395,2020-02-05,Economy
CUST000486,Amanda,Sharma,amanda.sharma59@email.com,22,F,London,UK,LHR,Silver,8535,2020-05-12,Economy
CUST000487,David,Ahmed,david.ahmed74@email.com,63,M,Paris,France,CDG,Silver,22418,2022-11-20,Business
CUST000488,Wu Hao,Patel,wu hao.patel54@email.com,20,M,Sydney,Australia,SYD,Bronze,4013,2023-11-25,Economy
CUST000489,Michael,Anderson,michael.anderson38@email.com,33,Other,London,UK,LHR,Gold,26931,2022-06-07,Economy
CUST000490,Jessica,Verma,jessica.verma64@email.com,23,Other,Bangkok,Thailand,BKK,Silver,18675,2023-02-23,Business
CUST000491,Mohammed,Wang,mohammed.wang27@email.com,46,Other,Chennai,India,MAA,Bronze,1135,2022-11-13,Economy
CUST000492,Zara,Hassan,zara.hassan78@email.com,26,F,Chennai,India,MAA,Silver,10178,2020-11-16,Business
CUST000493,Ishaan,Johnson,ishaan.johnson45@email.com,38,M,Delhi,India,DEL,Gold,44880,2020-06-06,Economy
CUST000494,Pooja,Joshi,pooja.joshi86@email.com,26,M,Delhi,India,DEL,Gold,62161,2022-09-16,Economy
CUST000495,Layla,Patel,layla.patel33@email.com,40,M,Chicago,USA,ORD,Bronze,4953,2021-11-27,Premium Economy
CUST000496,Zhang Min,Khan,zhang min.khan95@email.com,26,M,Dubai,UAE,DXB,Bronze,3347,2022-10-03,Business
CUST000497,Rahul,Gupta,rahul.gupta15@email.com,29,F,Nairobi,Kenya,NBO,Silver,19992,2021-09-24,Premium Economy
CUST000498,David,Chen,david.chen68@email.com,43,Other,Seoul,South Korea,ICN,Silver,6261,2021-06-21,Business
CUST000499,Ananya,Miller,ananya.miller16@email.com,51,Other,Bangkok,Thailand,BKK,Platinum,210299,2020-06-19,Premium Economy
CUST000500,William,Xu,william.xu76@email.com,74,F,Frankfurt,Germany,FRA,Silver,14647,2020-02-18,Business
CUST000501,Amanda,Wu,amanda.wu51@email.com,23,Other,Sydney,Australia,SYD,Bronze,4795,2021-09-07,Economy
CUST000502,Neel,Zhou,neel.zhou30@email.com,55,Other,Dubai,UAE,DXB,Gold,46238,2020-05-13,Business
CUST000503,Ishaan,Mehta,ishaan.mehta88@email.com,25,Other,Los Angeles,USA,LAX,Silver,22164,2021-02-18,Business
CUST000504,David,Malik,david.malik16@email.com,42,M,Kolkata,India,CCU,Gold,35624,2022-12-31,Premium Economy
CUST000505,Tanvi,Wu,tanvi.wu11@email.com,36,Other,Kolkata,India,CCU,Bronze,1077,2022-08-01,Economy
CUST000506,Zhang Min,Ibrahim,zhang min.ibrahim68@email.com,69,M,Nairobi,Kenya,NBO,Gold,63591,2021-05-02,Premium Economy
CUST000507,Divya,Akhtar,divya.akhtar28@email.com,56,M,Abu Dhabi,UAE,AUH,Gold,38607,2022-12-19,Economy
CUST000508,Michael,Singh,michael.singh63@email.com,27,M,Seoul,South Korea,ICN,Gold,30747,2023-05-23,First
CUST000509,Meera,Taylor,meera.taylor56@email.com,57,Other,Nairobi,Kenya,NBO,Silver,10813,2020-10-03,Business
CUST000510,Divya,Anderson,divya.anderson27@email.com,38,F,Bangkok,Thailand,BKK,Gold,29254,2021-05-12,Economy
CUST000511,Sneha,Wang,sneha.wang77@email.com,51,F,Sydney,Australia,SYD,Bronze,1712,2020-06-22,Business
CUST000512,Li Wei,Akhtar,li wei.akhtar55@email.com,68,Other,Frankfurt,Germany,FRA,Bronze,2592,2020-07-04,Business
CUST000513,Fatima,Rahman,fatima.rahman34@email.com,49,Other,Johannesburg,South Africa,JNB,Silver,24969,2022-05-17,Economy
CUST000514,Aditi,Zhou,aditi.zhou81@email.com,58,M,Dubai,UAE,DXB,Gold,27981,2022-01-15,Business
CUST000515,Rahul,Sharma,rahul.sharma51@email.com,58,M,Frankfurt,Germany,FRA,Bronze,555,2020-12-01,Economy
CUST000516,Ishaan,Wang,ishaan.wang96@email.com,39,F,Seoul,South Korea,ICN,Silver,10755,2022-02-08,Economy
CUST000517,Li Wei,Singh,li wei.singh17@email.com,59,M,Chicago,USA,ORD,Bronze,3773,2021-09-06,Premium Economy
CUST000518,Tanvi,Rahman,tanvi.rahman55@email.com,64,Other,Paris,France,CDG,Silver,11824,2022-02-21,Economy
CUST000519,Kiran,Wilson,kiran.wilson33@email.com,71,M,Paris,France,CDG,Platinum,233777,2021-10-26,Business
CUST000520,Tanvi,Chen,tanvi.chen37@email.com,63,M,London,UK,LHR,Bronze,4071,2022-04-22,Economy
CUST000521,Neel,Shah,neel.shah74@email.com,41,M,Dubai,UAE,DXB,Gold,26634,2021-04-18,Economy
CUST000522,Emily,Khan,emily.khan36@email.com,64,Other,Frankfurt,Germany,FRA,Gold,58826,2023-04-05,Business
CUST000523,Amanda,Liu,amanda.liu15@email.com,63,Other,Hyderabad,India,HYD,Bronze,360,2021-05-20,Economy
CUST000524,Omar,Anderson,omar.anderson45@email.com,19,Other,Frankfurt,Germany,FRA,Silver,15514,2022-05-25,Economy
CUST000525,William,Shah,william.shah79@email.com,35,M,Kolkata,India,CCU,Bronze,124,2022-11-04,Economy
CUST000526,James,Wilson,james.wilson79@email.com,27,Other,Frankfurt,Germany,FRA,Silver,7334,2022-02-07,Economy
CUST000527,Kavya,Patel,kavya.patel86@email.com,48,Other,Mumbai,India,BOM,Bronze,440,2022-12-31,Premium Economy
CUST000528,Ahmed,Wu,ahmed.wu82@email.com,57,F,Frankfurt,Germany,FRA,Bronze,1623,2021-05-23,Economy
CUST000529,Hassan,Zhou,hassan.zhou88@email.com,24,F,Frankfurt,Germany,FRA,Silver,20418,2023-03-13,Economy
CUST000530,Sarah,Xu,sarah.xu70@email.com,29,Other,Paris,France,CDG,Gold,56949,2023-08-21,Economy
CUST000531,Li Wei,Zhou,li wei.zhou61@email.com,72,M,Frankfurt,Germany,FRA,Gold,33348,2023-06-05,Business
CUST000532,Gaurav,Chen,gaurav.chen40@email.com,53,Other,Bangalore,India,BLR,Gold,51267,2021-09-07,Business
CUST000533,Wu Hao,Smith,wu hao.smith79@email.com,48,F,Bangalore,India,BLR,Bronze,4841,2022-01-31,Economy
CUST000534,Neel,Gupta,neel.gupta81@email.com,65,Other,Seoul,South Korea,ICN,Gold,64064,2022-03-06,Economy
CUST000535,William,Johnson,william.johnson94@email.com,37,F,Bangalore,India,BLR,Silver,17416,2020-05-21,Economy
CUST000536,Rahul,Verma,rahul.verma59@email.com,74,Other,Johannesburg,South Africa,JNB,Gold,54686,2022-05-15,Business
CUST000537,William,Williams,william.williams84@email.com,31,Other,Paris,France,CDG,Bronze,2494,2023-07-03,Economy
CUST000538,Chen Jing,Xu,chen jing.xu55@email.com,72,M,Frankfurt,Germany,FRA,Bronze,4496,2020-11-11,Economy
CUST000539,Suresh,Patel,suresh.patel79@email.com,33,F,Seoul,South Korea,ICN,Bronze,2606,2021-07-24,Economy
CUST000540,Neel,Khan,neel.khan26@email.com,26,M,Tokyo,Japan,NRT,Bronze,2951,2020-03-30,Economy
CUST000541,Deepa,Patel,deepa.patel68@email.com,27,Other,Chicago,USA,ORD,Silver,7774,2021-09-02,Business
CUST000542,Hassan,Akhtar,hassan.akhtar38@email.com,45,Other,Kolkata,India,CCU,Silver,23089,2022-01-04,Economy
CUST000543,Mohammed,Sharma,mohammed.sharma14@email.com,54,F,Abu Dhabi,UAE,AUH,Silver,18462,2021-12-11,Business
CUST000544,Zhao Lei,Khan,zhao lei.khan45@email.com,63,F,Hyderabad,India,HYD,Silver,9655,2021-01-18,Economy
CUST000545,Divya,Hassan,divya.hassan16@email.com,74,Other,Bangalore,India,BLR,Bronze,639,2020-07-25,Premium Economy
CUST000546,Liu Yang,Sharma,liu yang.sharma47@email.com,48,F,Sydney,Australia,SYD,Gold,52591,2022-05-08,Economy
CUST000547,Hassan,Akhtar,hassan.akhtar94@email.com,65,F,Seoul,South Korea,ICN,Bronze,3876,2023-09-18,First
CUST000548,Nour,Qureshi,nour.qureshi88@email.com,19,F,Chicago,USA,ORD,Bronze,4141,2023-04-05,Economy
CUST000549,Sanjay,Sharma,sanjay.sharma32@email.com,65,M,Nairobi,Kenya,NBO,Bronze,4847,2021-12-05,Economy
CUST000550,Hassan,Miller,hassan.miller73@email.com,49,M,Sydney,Australia,SYD,Gold,34507,2023-02-20,Business
CUST000551,Robert,Liu,robert.liu16@email.com,33,Other,Los Angeles,USA,LAX,Silver,11909,2022-01-25,Premium Economy
CUST000552,Ishaan,Kumar,ishaan.kumar59@email.com,28,F,Bangkok,Thailand,BKK,Silver,22449,2020-03-03,Economy
CUST000553,Kiran,Hassan,kiran.hassan97@email.com,73,F,Delhi,India,DEL,Bronze,3676,2021-01-11,Business
CUST000554,Gaurav,Ibrahim,gaurav.ibrahim42@email.com,58,F,New York,USA,JFK,Silver,15976,2023-06-14,Premium Economy
CUST000555,Jessica,Zhou,jessica.zhou98@email.com,67,Other,Abu Dhabi,UAE,AUH,Silver,11387,2020-03-15,First
CUST000556,James,Malik,james.malik97@email.com,18,Other,Delhi,India,DEL,Gold,31402,2023-06-03,Premium Economy
CUST000557,Riya,Taylor,riya.taylor86@email.com,34,M,Mumbai,India,BOM,Bronze,753,2022-10-14,Economy
CUST000558,Zara,Shah,zara.shah42@email.com,23,Other,Chennai,India,MAA,Bronze,4637,2022-12-20,Economy
CUST000559,Omar,Gupta,omar.gupta45@email.com,58,F,London,UK,LHR,Gold,35614,2023-08-03,Business
CUST000560,David,Liu,david.liu35@email.com,39,M,London,UK,LHR,Platinum,93192,2021-03-30,Business
CUST000561,Neel,Ali,neel.ali23@email.com,24,M,Tokyo,Japan,NRT,Gold,53939,2022-07-20,Economy
CUST000562,Deepa,Rahman,deepa.rahman14@email.com,64,F,Los Angeles,USA,LAX,Bronze,4077,2023-12-31,Economy
CUST000563,Sneha,Reddy,sneha.reddy18@email.com,62,F,Bangkok,Thailand,BKK,Silver,21078,2021-09-26,Economy
CUST000564,Aarav,Liu,aarav.liu17@email.com,62,F,Hyderabad,India,HYD,Silver,15926,2021-10-03,Premium Economy
CUST000565,Aisha,Mehta,aisha.mehta80@email.com,41,Other,Paris,France,CDG,Bronze,3765,2023-01-05,Economy
CUST000566,David,Williams,david.williams34@email.com,37,Other,Bangkok,Thailand,BKK,Gold,30561,2021-07-19,Economy
CUST000567,Pooja,Patel,pooja.patel78@email.com,64,Other,Abu Dhabi,UAE,AUH,Silver,22712,2021-03-14,Business
CUST000568,William,Patel,william.patel95@email.com,20,F,Mumbai,India,BOM,Bronze,350,2020-05-02,Economy
CUST000569,Layla,Ibrahim,layla.ibrahim93@email.com,27,Other,Seoul,South Korea,ICN,Bronze,590,2021-04-05,Economy
CUST000570,Fatima,Singh,fatima.singh68@email.com,33,Other,Johannesburg,South Africa,JNB,Bronze,1411,2023-06-16,Economy
CUST000571,Sun Na,Gupta,sun na.gupta96@email.com,70,M,Hyderabad,India,HYD,Silver,7067,2022-02-10,Economy
CUST000572,Ishaan,Rahman,ishaan.rahman18@email.com,52,M,Paris,France,CDG,Gold,63868,2022-02-13,Economy
CUST000573,Kiran,Yang,kiran.yang22@email.com,28,Other,Singapore,Singapore,SIN,Silver,12983,2023-04-03,Premium Economy
CUST000574,Ahmed,Qureshi,ahmed.qureshi93@email.com,42,M,Delhi,India,DEL,Gold,25473,2023-07-03,Business
CUST000575,Suresh,Yang,suresh.yang32@email.com,62,F,Chennai,India,MAA,Bronze,2219,2022-08-30,Economy
CUST000576,Ananya,Akhtar,ananya.akhtar81@email.com,29,Other,Chicago,USA,ORD,Silver,14869,2023-12-23,Economy
CUST000577,Ishaan,Hassan,ishaan.hassan94@email.com,24,Other,Singapore,Singapore,SIN,Gold,39370,2020-06-28,Economy
CUST000578,Arjun,Williams,arjun.williams46@email.com,25,M,Chicago,USA,ORD,Silver,6412,2021-12-17,Economy
CUST000579,Sanjay,Wang,sanjay.wang72@email.com,57,F,Mumbai,India,BOM,Bronze,429,2023-11-03,Economy
CUST000580,Deepa,Miller,deepa.miller39@email.com,64,F,Seoul,South Korea,ICN,Silver,11512,2022-03-05,Premium Economy
CUST000581,James,Jones,james.jones72@email.com,24,M,New York,USA,JFK,Gold,29818,2020-09-20,Economy
CUST000582,Ashley,Reddy,ashley.reddy90@email.com,31,Other,Los Angeles,USA,LAX,Bronze,3059,2022-11-30,Economy
CUST000583,Sneha,Williams,sneha.williams68@email.com,39,M,Mumbai,India,BOM,Silver,14194,2021-05-23,Economy
CUST000584,Emily,Jones,emily.jones21@email.com,74,F,Nairobi,Kenya,NBO,Bronze,1392,2022-09-18,Economy
CUST000585,Wang Fang,Ali,wang fang.ali41@email.com,73,M,Seoul,South Korea,ICN,Silver,14147,2021-08-08,Economy
CUST000586,Ashley,Siddiqui,ashley.siddiqui74@email.com,32,Other,Chennai,India,MAA,Gold,27898,2021-05-13,Economy
CUST000587,Wang Fang,Xu,wang fang.xu98@email.com,48,Other,Hyderabad,India,HYD,Silver,7722,2023-12-07,Premium Economy
CUST000588,Rahul,Verma,rahul.verma30@email.com,40,F,Abu Dhabi,UAE,AUH,Silver,5521,2022-04-17,Premium Economy
CUST000589,Zhao Lei,Siddiqui,zhao lei.siddiqui91@email.com,19,F,Los Angeles,USA,LAX,Gold,49275,2021-05-26,Economy
CUST000590,Ahmed,Gupta,ahmed.gupta88@email.com,42,Other,Paris,France,CDG,Silver,18955,2020-02-02,Economy
CUST000591,Rahul,Mehta,rahul.mehta69@email.com,57,F,Mumbai,India,BOM,Silver,6689,2021-12-14,Premium Economy
CUST000592,Sarah,Zhang,sarah.zhang79@email.com,29,Other,Tokyo,Japan,NRT,Silver,11708,2022-08-31,Economy
CUST000593,Li Wei,Siddiqui,li wei.siddiqui97@email.com,73,Other,Dubai,UAE,DXB,Gold,48115,2021-03-06,Premium Economy
CUST000594,Arjun,Gupta,arjun.gupta96@email.com,41,F,Los Angeles,USA,LAX,Silver,9020,2021-01-07,Business
CUST000595,Suresh,Wu,suresh.wu46@email.com,57,F,Bangalore,India,BLR,Bronze,3750,2022-12-31,Business
CUST000596,Deepa,Joshi,deepa.joshi12@email.com,28,F,Hyderabad,India,HYD,Silver,9931,2020-06-26,Economy
CUST000597,Layla,Ibrahim,layla.ibrahim39@email.com,26,F,Singapore,Singapore,SIN,Bronze,175,2023-11-17,Premium Economy
CUST000598,Wang Fang,Wang,wang fang.wang77@email.com,44,Other,Paris,France,CDG,Silver,20930,2020-02-04,Business
CUST000599,William,Zhou,william.zhou57@email.com,37,Other,Chennai,India,MAA,Gold,42039,2021-04-15,First
CUST000600,Arjun,Reddy,arjun.reddy98@email.com,40,F,Los Angeles,USA,LAX,Platinum,122783,2023-01-07,First
CUST000601,Kiran,Smith,kiran.smith33@email.com,33,M,Mumbai,India,BOM,Platinum,143264,2021-12-05,Business
CUST000602,Zara,Singh,zara.singh25@email.com,60,F,Singapore,Singapore,SIN,Bronze,3673,2022-04-24,Business
CUST000603,Jessica,Ali,jessica.ali52@email.com,67,M,Los Angeles,USA,LAX,Gold,73398,2021-02-26,Business
CUST000604,Suresh,Khan,suresh.khan71@email.com,75,F,Seoul,South Korea,ICN,Silver,19486,2023-05-16,Business
CUST000605,Kavya,Malik,kavya.malik17@email.com,25,F,Delhi,India,DEL,Bronze,1805,2022-03-04,Economy
CUST000606,Pooja,Siddiqui,pooja.siddiqui21@email.com,51,M,London,UK,LHR,Bronze,684,2020-03-27,Business
CUST000607,Jessica,Williams,jessica.williams57@email.com,49,F,Nairobi,Kenya,NBO,Silver,16831,2021-08-09,Economy
CUST000608,Aarav,Taylor,aarav.taylor63@email.com,40,F,Frankfurt,Germany,FRA,Platinum,265802,2021-07-06,First
CUST000609,Suresh,Smith,suresh.smith28@email.com,69,Other,New York,USA,JFK,Silver,9573,2023-07-09,Economy
CUST000610,Li Wei,Hassan,li wei.hassan63@email.com,39,M,Seoul,South Korea,ICN,Gold,51834,2022-06-21,Economy
CUST000611,Amanda,Rahman,amanda.rahman48@email.com,66,M,Dubai,UAE,DXB,Bronze,3127,2023-10-07,Premium Economy
CUST000612,Tanvi,Ali,tanvi.ali91@email.com,53,Other,Los Angeles,USA,LAX,Bronze,20,2020-05-30,Economy
CUST000613,Aisha,Taylor,aisha.taylor73@email.com,44,M,Chicago,USA,ORD,Gold,32822,2022-06-13,First
CUST000614,Deepa,Akhtar,deepa.akhtar98@email.com,65,F,Seoul,South Korea,ICN,Silver,13451,2021-05-02,Business
CUST000615,Sarah,Ahmed,sarah.ahmed69@email.com,64,Other,Delhi,India,DEL,Gold,28834,2022-03-18,Business
CUST000616,Kavya,Li,kavya.li91@email.com,28,M,London,UK,LHR,Bronze,2916,2021-01-12,Business
CUST000617,Chen Jing,Williams,chen jing.williams97@email.com,67,Other,Kolkata,India,CCU,Gold,60632,2022-03-25,Business
CUST000618,Sneha,Zhang,sneha.zhang57@email.com,24,Other,Seoul,South Korea,ICN,Bronze,1177,2022-06-04,Economy
CUST000619,Robert,Wang,robert.wang77@email.com,28,M,Dubai,UAE,DXB,Bronze,1811,2020-02-19,Premium Economy
CUST000620,Zara,Malik,zara.malik54@email.com,62,M,New York,USA,JFK,Silver,8819,2021-04-24,Economy
CUST000621,Sarah,Verma,sarah.verma25@email.com,70,F,Nairobi,Kenya,NBO,Silver,10642,2023-11-04,Economy
CUST000622,Hassan,Reddy,hassan.reddy19@email.com,62,M,Frankfurt,Germany,FRA,Bronze,1066,2023-05-18,Economy
CUST000623,Li Wei,Huang,li wei.huang42@email.com,20,M,Hyderabad,India,HYD,Bronze,4206,2023-05-03,Economy
CUST000624,Tanvi,Sharma,tanvi.sharma54@email.com,66,M,Hyderabad,India,HYD,Gold,38108,2020-03-29,Economy
CUST000625,Kiran,Wilson,kiran.wilson22@email.com,55,F,Singapore,Singapore,SIN,Bronze,4101,2023-08-15,Premium Economy
CUST000626,Aarav,Hassan,aarav.hassan37@email.com,31,Other,Dubai,UAE,DXB,Platinum,265145,2023-06-13,First
CUST000627,Zara,Khan,zara.khan37@email.com,41,Other,Seoul,South Korea,ICN,Bronze,879,2021-08-16,Economy
CUST000628,Robert,Shah,robert.shah46@email.com,66,F,Hyderabad,India,HYD,Silver,9453,2021-12-23,Economy
CUST000629,Ananya,Mehta,ananya.mehta66@email.com,38,F,Hyderabad,India,HYD,Bronze,3743,2020-02-24,Economy
CUST000630,Robert,Taylor,robert.taylor72@email.com,72,F,Dubai,UAE,DXB,Gold,36750,2020-03-22,Business
CUST000631,Jessica,Wu,jessica.wu31@email.com,51,Other,Bangalore,India,BLR,Bronze,3234,2023-06-07,Economy
CUST000632,Pooja,Wang,pooja.wang85@email.com,30,Other,Bangkok,Thailand,BKK,Bronze,3479,2020-09-27,Economy
CUST000633,Aisha,Xu,aisha.xu23@email.com,40,F,Nairobi,Kenya,NBO,Platinum,113633,2021-06-14,Premium Economy
CUST000634,Zhang Min,Ali,zhang min.ali32@email.com,32,Other,Chennai,India,MAA,Bronze,432,2023-11-08,Economy
CUST000635,Layla,Chen,layla.chen35@email.com,27,F,Nairobi,Kenya,NBO,Silver,22037,2021-05-22,Economy
CUST000636,Zhang Min,Ali,zhang min.ali65@email.com,50,F,Tokyo,Japan,NRT,Bronze,4428,2023-10-29,Premium Economy
CUST000637,Ishaan,Liu,ishaan.liu48@email.com,46,F,Bangkok,Thailand,BKK,Bronze,294,2020-04-21,Premium Economy
CUST000638,Meera,Ali,meera.ali94@email.com,45,M,Frankfurt,Germany,FRA,Silver,8584,2021-04-02,Economy
CUST000639,Liu Yang,Rahman,liu yang.rahman85@email.com,48,F,Tokyo,Japan,NRT,Gold,50649,2021-03-24,First
CUST000640,Fatima,Li,fatima.li54@email.com,67,F,Paris,France,CDG,Bronze,4837,2021-12-12,Premium Economy
CUST000641,Sun Na,Patel,sun na.patel17@email.com,66,Other,Paris,France,CDG,Bronze,3507,2022-01-12,Economy
CUST000642,Rohan,Miller,rohan.miller12@email.com,59,F,Seoul,South Korea,ICN,Bronze,536,2023-01-19,Economy
CUST000643,Ananya,Zhou,ananya.zhou85@email.com,60,F,Seoul,South Korea,ICN,Silver,13736,2021-05-15,Economy
CUST000644,James,Liu,james.liu53@email.com,54,F,Paris,France,CDG,Silver,8278,2022-11-06,Economy
CUST000645,Omar,Wang,omar.wang78@email.com,28,Other,Frankfurt,Germany,FRA,Bronze,3571,2023-07-31,Economy
CUST000646,Sanjay,Kumar,sanjay.kumar44@email.com,37,Other,Bangkok,Thailand,BKK,Gold,31208,2022-02-11,Economy
